% # columns="iter, evals, sigma, 0, fitness, xbest" seed=320471, Thu Dec 12 18:58:47 2019, <python>{}</python>
1 8 0.10141630553821801 0 -4.857748632748035 0.08505023602568484 -0.026514010780770144 -0.10775905627043339 -0.11690751649158171
2 16 0.10309839158724007 0 -5.320844770241839 0.13142070904530773 -0.004637678927524774 -0.1739945195787987 -0.08532347075578843
3 24 0.12133938671770382 0 -5.888300227344246 0.07200275876345116 0.14991884843777564 -0.35097408096580657 -0.1123645505365166
4 32 0.1676812670760132 0 -7.5124017400209 0.3232197918699157 0.18137786854669985 -0.46038096763539993 -0.23578786245450506
5 40 0.21210323098747133 0 -8.656993062976843 0.5426160642106974 0.22290023601945602 -0.5059886608135403 -0.2586555998387101
6 48 0.2780275169299446 0 -9.707754615459848 0.7871258488827506 0.02669205106025288 -0.5935120299643909 0.05987796879388624
7 56 0.33654371003321437 0 -11.537605395292095 0.6562573590187278 0.2237631727990681 -1.204418658259773 -0.2756546000160935
8 64 0.40690755557468977 0 -12.742012013409392 1.2635206720118455 -0.025570490824419284 -1.1508572664452728 -0.05624293775504252
9 72 0.632535274199072 0 -14.694563658313612 1.90129429702848 -0.12776299155315587 -2.1524037977147215 -1.0856894112128868
10 80 0.6699115152641355 0 -14.612098025495623 1.6260660037780397 0.23319513684293192 -2.2243687863244683 -1.2870570496466387
11 88 0.8072541025516682 0 -15.129646307470919 3.348343187613785 0.20539366262147543 -3.2679261801821182 -2.103124935905345
12 96 1.130570098131072 0 -15.158022462464539 4.713871269230163 0.7031904368807087 -3.5370998071206006 -0.7143870688676298
13 104 1.5771302052817462 0 -15.164889530891273 7.572793127185618 0.7492482583618725 -4.400134245682071 -1.2260701743474711
14 112 2.523745180036381 0 -15.165056733099885 12.085332568154097 3.4367192062918512 -8.673201718748238 -4.68681326080225
15 120 3.3028713535323644 0 -15.16505626924994 9.239495085807128 -0.9706553567171761 -9.88337949443038 -8.65919540485459
16 128 3.9940529191604583 0 -15.1650569123196 16.837145898023717 0.5478697377349389 -12.229838271106228 -5.086954016778845
17 136 5.081470703565017 0 -15.165056912329451 20.442228448718453 4.030972752976284 -21.428180319211343 -9.488265782849183
18 144 7.238010159561929 0 -15.165056912329481 24.13622934923364 4.129227392751311 -33.273688336607336 -8.274158781831575
19 152 7.306673540437461 0 -15.165056912329481 26.66301230562187 2.2391614404891236 -24.306950974464367 -10.102607424902663
20 160 6.853733104450424 0 -15.165056912329481 28.356252382968908 3.701195526924373 -26.56555544015808 -15.392919029541407
21 168 7.639687795518229 0 -15.165056912329481 28.169963607807382 0.64613437056558 -38.01489626662686 -5.76612461597258
22 176 7.687279512900373 0 -15.165056912329481 25.20740958046097 3.6387189313189845 -29.105187871930966 -1.4308448967645493
23 184 7.978172062699866 0 -15.165056912329481 31.681045596126122 6.290371128282513 -39.540229818492556 3.0823359893652373
24 192 7.806238087574613 0 -15.165056912329481 42.439980390642276 8.559391443361676 -52.74758056524681 -1.2632846343017898
25 200 6.949842932280158 0 -15.165056912329481 29.888686722976743 -1.9635157914382848 -27.59720766756234 -5.009872988113259
26 208 7.011108989422376 0 -15.165056912329481 46.44570634231434 4.075913794160132 -49.90907809630901 -3.7379042267263793
27 216 6.215207941595155 0 -15.165056912329481 40.84461568790104 3.0935566203549465 -44.499147477756296 -0.6201239771828795
